id,destination_key_value,amount,timestamp,key,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cnpj,company_name,registration_date,status,status_date,share_capital,branch_type,common_transfers_client,all_transfers
0ae889e5-3199-45da-9b9d-d6c6e1d6243e,enzo-gabrielazevedo@example.org,9474.52,2023-03-30T10:36:27,enzo-gabrielazevedo@example.org,EMAIL,BANCO ORIGINAL S.A.,3805,19939246,CONTA_CORRENTE,PESSOA_JURIDICA,Novais,56650352899964,Novais,2007-02-21,INATIVO,2025-06-11,677456.56,MATRIZ,0,972
0e12927d-24d6-489a-8b07-576a385b7a7a,5503153901276,47963.18,2025-06-12T18:47:26,5503153901276,PHONE,BRADESCO S.A.,7088,27215057,CONTA_CORRENTE,PESSOA_JURIDICA,Mendonça,35648709196656,Mendonca,1977-06-03,ATIVO,2024-11-22,9478896.2,MATRIZ,10,9
38378b9f-b902-44ec-96ce-a45c5e808748,89fb9646-3327-411b-a333-1818847f8d8e,60250.1,2020-12-03T06:24:52,89fb9646-3327-411b-a333-1818847f8d8e,EVP,BANCO INTER S.A.,7908,47895613,CONTA_CORRENTE,PESSOA_JURIDICA,da Paz,14426785064570,da Paz,2017-03-01,ATIVO,2024-11-21,8017707.58,MATRIZ,10,1139
d9946efe-a4fe-4fbd-80c4-0a0c12076615,d344f41d-b5f7-4a48-b58e-9dec2d310776,53053.22,2023-09-03T08:00:30,d344f41d-b5f7-4a48-b58e-9dec2d310776,EVP,BRADESCO S.A.,2903,19354969,CONTA_POUPANCA,PESSOA_JURIDICA,Garcia - EI,81601108903492,Garcia - EI,1994-01-20,ATIVO,2025-03-11,5966618.26,FILIAL,4,514
1fab623c-4047-4384-a6dc-e115a317fba1,05110802295,4071.98,2025-01-28T12:10:50,05110802295,PHONE,BANCO DO BRASIL S.A.,5545,65704069,CONTA_POUPANCA,PESSOA_JURIDICA,Pinto Câmara S.A.,28595899546898,Pinto Camara S.A.,1976-12-04,ATIVO,2025-06-01,9248305.41,MATRIZ,0,39
d36c50e4-be40-479c-a24e-8b2192ae8497,e9c7bc06-8270-4b0e-bf3c-52e91b15a864,27206.88,2024-03-09T06:53:33,e9c7bc06-8270-4b0e-bf3c-52e91b15a864,EVP,BANCO DO BRASIL S.A.,8610,44943542,CONTA_POUPANCA,PESSOA_JURIDICA,Sousa Lopes e Filhos,17235934850834,Sousa Lopes e Filhos,2014-03-28,ATIVO,2025-05-01,6497360.83,FILIAL,9,471
720cf1af-dad7-4ace-8131-8e0731144fd5,08000108089,37787.2,2022-05-07T08:07:03,08000108089,PHONE,BANCO DO BRASIL S.A.,9720,80985425,CONTA_CORRENTE,PESSOA_JURIDICA,Gomes,31330301412219,Gomes,1999-03-01,ATIVO,2025-01-25,2999965.05,MATRIZ,10,888
9e00630d-566f-4390-971b-e9c1370cd850,66855440-dd4a-4a16-aa47-7327103e932e,56395.62,2024-05-24T11:45:38,66855440-dd4a-4a16-aa47-7327103e932e,EVP,BANCO BTG PACTUAL S.A.,9462,36007101,CONTA_CORRENTE,PESSOA_JURIDICA,Costa Silva - EI,81143641901404,Costa Silva - EI,1985-10-17,INATIVO,2024-08-20,3981747.57,MATRIZ,0,76
bd7dd357-b1b6-4235-af8e-731032fc75d5,05001854020,43971.55,2021-08-22T03:54:05,05001854020,PHONE,BRADESCO S.A.,9904,84186499,CONTA_POUPANCA,PESSOA_JURIDICA,Leão e Filhos,24215082147410,Leao e Filhos,1980-11-16,ATIVO,2024-08-11,6485063.31,FILIAL,0,912
227ce832-101d-4b92-8400-bd6bb1bc3536,5503195810660,45473.4,2023-08-12T11:43:01,5503195810660,PHONE,NUBANK,2410,96418160,CONTA_POUPANCA,PESSOA_JURIDICA,Pacheco,43672845169637,Pacheco,1978-04-16,ATIVO,2024-08-20,6274725.19,MATRIZ,0,1161
92192591-92ab-4cfb-91e6-1467e22c5b8f,mathias85@example.net,14109.48,2023-07-02T03:50:31,mathias85@example.net,EMAIL,BANCO ORIGINAL S.A.,1127,27101495,CONTA_POUPANCA,PESSOA_JURIDICA,Cavalcante Moura Ltda.,76360909664380,Cavalcante Moura Ltda.,1990-06-02,ATIVO,2024-06-27,8922038.16,FILIAL,0,544
a28e42e5-b3d9-45c5-9eef-e1e9a69d6bf1,arthur-miguelsilva@example.com,27766.57,2024-03-25T12:40:44,arthur-miguelsilva@example.com,EMAIL,NUBANK,2231,25760887,CONTA_POUPANCA,PESSOA_JURIDICA,da Rosa,49668255608556,da Rosa,1999-04-10,ATIVO,2025-06-13,9871392.62,FILIAL,0,1160
ab24a15d-a8a1-474f-90b7-e9c62827fdf7,5505125342343,11135.26,2022-10-02T10:47:24,5505125342343,PHONE,ITAÚ UNIBANCO S.A.,9072,50625409,CONTA_POUPANCA,PESSOA_JURIDICA,Santos,02537992303100,Santos,2018-04-24,ATIVO,2024-12-18,8847005.73,MATRIZ,0,1012
9a9fc4f2-1f9a-494f-8513-fa796b2a9bba,nlopes@example.org,64859.37,2022-04-04T22:43:41,nlopes@example.org,EMAIL,BANCO DO BRASIL S.A.,2292,36722019,CONTA_POUPANCA,PESSOA_JURIDICA,Araújo,68651737063886,Araujo,1996-01-23,ATIVO,2025-03-19,8754908.0,MATRIZ,0,871
b0eae135-f1dc-438b-95a3-2fbd0e17160b,jleao@example.org,72495.85,2021-06-25T10:10:30,jleao@example.org,EMAIL,NUBANK,9062,34016126,CONTA_CORRENTE,PESSOA_JURIDICA,Silveira - EI,02778233296249,Silveira - EI,2025-02-06,ATIVO,2025-05-12,9457940.72,FILIAL,5,840
4dd080ff-e044-47d2-9587-f2cbf0b15454,63920692504929,3275.72,2024-10-30T20:22:31,63920692504929,CNPJ,NUBANK,1729,21792062,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,63920692504929,Cunha,2006-01-04,ATIVO,2024-10-11,1817776.79,MATRIZ,5,1188
a5497b2b-9be6-4555-8aa3-f25befa66b3c,554d9441-54d3-4874-9d3b-7943f25e93be,27250.71,2023-10-02T06:59:08,554d9441-54d3-4874-9d3b-7943f25e93be,EVP,CAIXA ECONÔMICA FEDERAL,9563,79201280,CONTA_CORRENTE,PESSOA_JURIDICA,da Paz e Filhos,14742698091252,da Paz e Filhos,2007-04-06,ATIVO,2024-06-18,7611720.82,MATRIZ,3,415
738a805c-3e17-4729-90e7-3e749133500c,555121267662,46716.05,2022-11-29T03:31:50,555121267662,PHONE,BANCO BTG PACTUAL S.A.,4816,44059384,CONTA_POUPANCA,PESSOA_JURIDICA,Sales,12263440606850,Sales,2002-01-13,INATIVO,2024-09-18,5351421.75,MATRIZ,0,445
03d93bc1-5d9f-4cef-b494-5525853ffb96,555199878115,36361.17,2021-01-01T19:24:56,555199878115,PHONE,BANRISUL,7726,60475647,CONTA_POUPANCA,PESSOA_JURIDICA,Caldeira Lima e Filhos,46037973167734,Caldeira Lima e Filhos,1980-10-30,ATIVO,2024-07-14,6331584.08,MATRIZ,0,1049
fe60703d-9458-49a3-85cc-a9e3db7c7032,1afed99c-e599-4514-8333-b1631069dc5f,32423.99,2021-08-25T03:43:47,1afed99c-e599-4514-8333-b1631069dc5f,EVP,BANRISUL,6136,36416132,CONTA_POUPANCA,PESSOA_JURIDICA,Rios Mendes Ltda.,18313441778207,Rios Mendes Ltda.,1993-11-26,ATIVO,2025-05-21,9809227.23,FILIAL,0,871
3305f170-7808-4441-a4d4-edacfdf0e747,9fc0090d-4ec7-4d13-8aa6-934c58dfc3ca,99475.04,2022-07-20T21:42:56,9fc0090d-4ec7-4d13-8aa6-934c58dfc3ca,EVP,CAIXA ECONÔMICA FEDERAL,3737,92057567,CONTA_POUPANCA,PESSOA_JURIDICA,Moraes Ribeiro e Filhos,15874314278202,Moraes Ribeiro e Filhos,1999-09-07,ATIVO,2024-10-29,6781317.24,MATRIZ,5,22
e67fce67-4a7c-44e1-a454-a4d5f89b7807,56875789926723,48862.72,2024-10-21T12:57:49,56875789926723,CNPJ,BANRISUL,5376,26976382,CONTA_CORRENTE,PESSOA_JURIDICA,das Neves Monteiro - EI,56875789926723,das Neves Monteiro - EI,2012-06-28,INATIVO,2025-06-01,8236567.54,FILIAL,0,1153
c8ad9515-d047-4c02-86fb-2396bacec27c,557184170236,75154.6,2021-08-08T07:02:38,557184170236,PHONE,BANCO SANTANDER S.A.,1692,24320480,CONTA_CORRENTE,PESSOA_JURIDICA,Farias,21798763743909,Farias,2017-08-09,ATIVO,2024-09-27,2164720.9,MATRIZ,0,1190
3c2085ab-a867-4381-bc70-052d27ac75b1,gpires@example.org,19309.82,2023-09-30T04:55:07,gpires@example.org,EMAIL,BANCO DO BRASIL S.A.,1853,74560024,CONTA_POUPANCA,PESSOA_JURIDICA,da Cunha Oliveira S.A.,93471806383803,da Cunha Oliveira S.A.,1989-12-30,ATIVO,2025-01-04,3693459.25,FILIAL,0,462
413d2157-49d2-434b-b9d4-29cc8a53803b,portoian@example.net,64413.79,2022-08-13T08:33:23,portoian@example.net,EMAIL,BANCO BTG PACTUAL S.A.,9811,69900101,CONTA_POUPANCA,PESSOA_JURIDICA,Mendonça,47635109407943,Mendonca,2020-12-09,ATIVO,2024-07-29,5007115.05,FILIAL,0,554
3f72fee0-76b9-4374-9d16-27c120c73478,33d5109b-62f3-4361-b840-f8be90348c82,57795.1,2024-10-22T17:14:40,33d5109b-62f3-4361-b840-f8be90348c82,EVP,NUBANK,4604,21251576,CONTA_CORRENTE,PESSOA_JURIDICA,Sousa S.A.,81815484609530,Sousa S.A.,1978-03-05,INATIVO,2025-04-13,4349829.29,MATRIZ,0,447
e6a05510-33a0-4f4e-a813-2eea45cb16a2,72095292056310,22872.76,2025-02-07T11:59:58,72095292056310,CNPJ,CAIXA ECONÔMICA FEDERAL,9774,56126019,CONTA_POUPANCA,PESSOA_JURIDICA,Vargas,72095292056310,Vargas,1983-08-31,INATIVO,2025-06-11,9484774.84,MATRIZ,3,1195
72419e26-074b-417a-85a3-d74e2879a9f1,18253238755314,30652.58,2020-12-24T10:10:17,18253238755314,CNPJ,BANCO INTER S.A.,4176,94015179,CONTA_POUPANCA,PESSOA_JURIDICA,Correia e Filhos,18253238755314,Correia e Filhos,1994-03-26,ATIVO,2024-06-26,2505070.04,MATRIZ,0,1043
5991f634-b3a3-4ad8-8d8c-94fcd5b8ab93,maria-vitoriada-conceicao@example.com,66775.37,2021-01-21T07:05:08,maria-vitoriada-conceicao@example.com,EMAIL,ITAÚ UNIBANCO S.A.,4535,84372139,CONTA_POUPANCA,PESSOA_JURIDICA,Pinto e Filhos,28274353427909,Pinto e Filhos,1984-09-12,ATIVO,2024-09-29,9944193.68,MATRIZ,6,1170
3fc92505-8b01-46b7-b889-3aeca08a8ef3,brocha@example.org,45395.32,2023-04-01T07:39:28,brocha@example.org,EMAIL,CAIXA ECONÔMICA FEDERAL,4378,12243155,CONTA_CORRENTE,PESSOA_JURIDICA,Pacheco Cavalcante - ME,26471683679348,Pacheco Cavalcante - ME,1976-12-05,INATIVO,2025-01-27,8167877.97,MATRIZ,0,558
74636a9c-1edf-4543-becc-ebf90b7595cb,20340677291806,3028.07,2022-02-01T07:33:36,20340677291806,CNPJ,BANCO BTG PACTUAL S.A.,7879,29961491,CONTA_CORRENTE,PESSOA_JURIDICA,Gonçalves,20340677291806,Goncalves,2014-10-10,ATIVO,2024-08-16,5394275.73,MATRIZ,0,878
c7d4a766-d6f3-434b-bedc-a5af9f4d62f4,5508160791386,67437.25,2024-10-13T14:03:16,5508160791386,PHONE,BRADESCO S.A.,4767,23013199,CONTA_CORRENTE,PESSOA_JURIDICA,Fonseca Ltda.,91976371366228,Fonseca Ltda.,1993-09-16,INATIVO,2025-03-29,3621633.84,MATRIZ,8,1177
cf39b77e-c43d-417a-b8ee-d3d94ec84745,maria-flornunes@example.org,96187.25,2023-08-09T14:07:23,maria-flornunes@example.org,EMAIL,CAIXA ECONÔMICA FEDERAL,8754,22355285,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha - ME,47303886054974,Cunha - ME,1996-04-05,ATIVO,2024-09-28,8225217.37,FILIAL,10,456
bf7e2247-952e-4b5b-802b-435842f6f65c,71823983661607,9222.33,2022-07-07T05:29:27,71823983661607,CNPJ,NUBANK,5108,41738986,CONTA_POUPANCA,PESSOA_JURIDICA,Jesus,71823983661607,Jesus,2000-01-25,INATIVO,2025-05-29,2991480.5,FILIAL,5,72
583b6f1d-db08-4ee5-8ad8-c8c67d71c69c,38432098443977,35421.29,2023-12-09T02:06:15,38432098443977,CNPJ,CAIXA ECONÔMICA FEDERAL,4082,60886285,CONTA_POUPANCA,PESSOA_JURIDICA,Sá Silva S/A,38432098443977,Sa Silva S/A,1989-03-07,ATIVO,2025-04-29,1355939.6,FILIAL,0,946
97eb8bab-6b28-4c33-86f6-f6c39e43edf7,3120117077,2243.13,2020-10-03T14:59:09,3120117077,PHONE,BANCO SANTANDER S.A.,5088,21258572,CONTA_CORRENTE,PESSOA_JURIDICA,Fogaça Ltda.,13423442932206,Fogaca Ltda.,1992-08-22,ATIVO,2024-07-19,7388826.65,FILIAL,0,1182
7b0d81b8-a57b-413b-9249-48c6951d8ba1,56569585-351d-4380-8c77-9738b375c39d,29046.07,2024-04-16T01:00:02,56569585-351d-4380-8c77-9738b375c39d,EVP,ITAÚ UNIBANCO S.A.,1373,87650699,CONTA_CORRENTE,PESSOA_JURIDICA,Araújo,16839266412274,Araujo,1994-08-01,INATIVO,2025-04-21,4870521.8,MATRIZ,0,1164
b30c753c-85e2-408f-a313-f20452019b79,45129110239652,88971.21,2021-01-14T09:06:43,45129110239652,CNPJ,BANCO INTER S.A.,4729,57385395,CONTA_POUPANCA,PESSOA_JURIDICA,da Conceição,45129110239652,da Conceicao,2005-12-03,ATIVO,2024-11-08,239616.27,MATRIZ,7,16
2565790c-0230-464b-b10a-646980f07b7a,1183118924,8084.97,2022-03-21T08:32:41,1183118924,PHONE,ITAÚ UNIBANCO S.A.,8790,50987125,CONTA_POUPANCA,PESSOA_JURIDICA,Nascimento Cavalcanti e Filhos,58681624816134,Nascimento Cavalcanti e Filhos,1989-12-09,ATIVO,2025-04-19,3976745.87,FILIAL,0,913
2dfdb812-f6f6-4b99-b14f-0c23450d8cfb,fe4c00f7-4f8d-4291-ba42-c88f89053f2c,48072.12,2020-07-01T12:08:12,fe4c00f7-4f8d-4291-ba42-c88f89053f2c,EVP,CAIXA ECONÔMICA FEDERAL,7371,91474943,CONTA_CORRENTE,PESSOA_JURIDICA,Oliveira - EI,25497549449005,Oliveira - EI,2004-10-28,ATIVO,2025-02-01,5399198.64,FILIAL,9,988
73bfe2a0-55d5-47ac-a10b-457c94a35d93,yannascimento@example.net,55075.1,2021-03-26T09:12:37,yannascimento@example.net,EMAIL,ITAÚ UNIBANCO S.A.,3076,38945406,CONTA_POUPANCA,PESSOA_JURIDICA,Cunha Costela - ME,95456829298257,Cunha Costela - ME,2002-12-24,INATIVO,2025-03-28,864031.09,MATRIZ,0,840
a16ea6b3-7093-41af-977d-5baae7b00d72,04115591096,40661.83,2024-05-10T08:52:14,04115591096,PHONE,BRADESCO S.A.,4088,15929434,CONTA_CORRENTE,PESSOA_JURIDICA,Rodrigues da Luz e Filhos,25454821842162,Rodrigues da Luz e Filhos,2001-01-16,ATIVO,2025-02-22,6212903.76,MATRIZ,10,1150
4df1c9cc-e84f-4236-af1c-d787d25ebf01,isadoramoura@example.net,5798.33,2021-06-25T01:15:36,isadoramoura@example.net,EMAIL,BANCO BTG PACTUAL S.A.,3827,26728783,CONTA_POUPANCA,PESSOA_JURIDICA,Gonçalves S/A,55635480792403,Goncalves S/A,2015-12-28,INATIVO,2024-11-04,8148380.41,MATRIZ,4,63
524848b4-5557-4342-ab0d-fbe5a96923d1,03129464281,3920.19,2024-08-16T18:45:14,03129464281,PHONE,BANCO INTER S.A.,3664,46925058,CONTA_POUPANCA,PESSOA_JURIDICA,Caldeira,48593929463033,Caldeira,1978-11-18,ATIVO,2024-06-30,7234765.3,FILIAL,0,971
5841c8fc-0360-4c95-a998-806ab86c9924,albuquerquebrenda@example.org,53053.61,2023-04-29T07:24:23,albuquerquebrenda@example.org,EMAIL,BANCO ORIGINAL S.A.,8712,75504054,CONTA_POUPANCA,PESSOA_JURIDICA,Lima S.A.,50999805121705,Lima S.A.,1992-03-03,ATIVO,2025-01-07,4305462.85,MATRIZ,6,1090
ce944008-4bae-4a87-acae-7fad7e272718,anna-liz97@example.org,43390.38,2023-02-07T11:03:46,anna-liz97@example.org,EMAIL,BRADESCO S.A.,7481,40396967,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Brito S.A.,24446750690407,Pires Brito S.A.,1986-10-06,ATIVO,2024-08-08,6428127.11,MATRIZ,0,886
bc9637a9-e9e2-4208-b39d-9a7455702ed3,benicio13@example.org,31935.68,2021-05-16T14:14:54,benicio13@example.org,EMAIL,ITAÚ UNIBANCO S.A.,7019,78466016,CONTA_POUPANCA,PESSOA_JURIDICA,Sampaio,19539119274109,Sampaio,2009-07-15,ATIVO,2024-10-01,4415666.39,FILIAL,0,805
04d9905d-9aed-4ecc-8279-6dc6d52aa3af,75278254869309,11246.44,2023-03-20T10:15:57,75278254869309,CNPJ,BRADESCO S.A.,7081,74579107,CONTA_CORRENTE,PESSOA_JURIDICA,Nogueira,75278254869309,Nogueira,2005-12-11,ATIVO,2024-08-25,6107565.37,FILIAL,0,1016
6c7d7915-e056-476d-90ee-f693e5de1808,fernandocavalcante@example.org,46124.13,2025-04-23T08:18:50,fernandocavalcante@example.org,EMAIL,BANCO DO BRASIL S.A.,6520,24041000,CONTA_CORRENTE,PESSOA_JURIDICA,Rodrigues,76289800882040,Rodrigues,2009-11-21,ATIVO,2024-10-25,7730501.11,MATRIZ,1,1163
b9b34879-4cf8-4082-afc7-be6bd12cc5d5,a8b5e12e-1ce5-4cc4-9674-69e2c12b9c41,61818.22,2024-09-13T13:54:14,a8b5e12e-1ce5-4cc4-9674-69e2c12b9c41,EVP,NUBANK,4290,19137300,CONTA_CORRENTE,PESSOA_JURIDICA,Novaes,30860809874120,Novaes,1976-09-30,ATIVO,2025-03-04,3606994.59,MATRIZ,4,91
502b4766-4f00-4b8b-8c28-473b3222e959,5503118800578,29147.08,2023-05-27T16:03:41,5503118800578,PHONE,ITAÚ UNIBANCO S.A.,9304,35316610,CONTA_POUPANCA,PESSOA_JURIDICA,Souza S/A,93801743954579,Souza S/A,1982-10-23,ATIVO,2024-06-25,3343887.86,FILIAL,10,1109
18e9c2e1-862d-4cd1-9da0-d8b822caa5d5,0beb907c-97c1-4219-ad2e-28ed9077826a,50365.87,2024-08-31T13:22:57,0beb907c-97c1-4219-ad2e-28ed9077826a,EVP,BRADESCO S.A.,8685,95712264,CONTA_CORRENTE,PESSOA_JURIDICA,Cirino - EI,82699277120289,Cirino - EI,1978-07-17,ATIVO,2025-05-17,4122099.01,MATRIZ,1,825
98a5b96c-900f-46a9-a80b-183df6e64573,luiz-felipe70@example.com,28699.45,2021-01-27T22:36:41,luiz-felipe70@example.com,EMAIL,BANCO SANTANDER S.A.,4533,87811697,CONTA_POUPANCA,PESSOA_JURIDICA,Porto Martins S/A,47948963593143,Porto Martins S/A,2021-01-22,ATIVO,2024-12-11,98686.2,MATRIZ,9,971
e5861098-0613-460b-96e6-3269a189c3e5,50638139810640,21972.69,2023-05-16T11:31:06,50638139810640,CNPJ,NUBANK,2256,94904302,CONTA_CORRENTE,PESSOA_JURIDICA,Mendonça,50638139810640,Mendonca,2021-10-23,ATIVO,2025-01-31,2882522.02,MATRIZ,0,1034
97a97b69-a239-4841-a50a-2fc48da3e82c,23143025441006,77616.28,2024-07-06T06:42:38,23143025441006,CNPJ,BANCO ORIGINAL S.A.,3863,61455805,CONTA_CORRENTE,PESSOA_JURIDICA,Câmara S.A.,23143025441006,Camara S.A.,2019-07-07,ATIVO,2024-08-21,7364675.7,MATRIZ,3,54
39e49851-c58a-4e3a-9bfd-816d708674df,83878922409951,8025.07,2024-11-15T12:43:44,83878922409951,CNPJ,BANCO DO BRASIL S.A.,6881,83666562,CONTA_CORRENTE,PESSOA_JURIDICA,Oliveira e Filhos,83878922409951,Oliveira e Filhos,2013-11-29,ATIVO,2025-06-14,4612343.92,FILIAL,3,89
57fec16b-5129-4ee3-b727-109faa33c116,zda-rocha@example.com,93521.37,2021-10-13T13:51:35,zda-rocha@example.com,EMAIL,BRADESCO S.A.,1151,79046459,CONTA_POUPANCA,PESSOA_JURIDICA,Albuquerque,68961914270028,Albuquerque,1977-07-10,INATIVO,2025-05-19,9958738.19,FILIAL,6,446
e58d37aa-4495-4665-be07-4acd11dd9e2c,andradesabrina@example.com,25679.08,2021-12-11T00:01:34,andradesabrina@example.com,EMAIL,BRADESCO S.A.,8987,59414340,CONTA_CORRENTE,PESSOA_JURIDICA,Pastor - EI,24376325813230,Pastor - EI,2017-03-31,ATIVO,2025-05-28,7919277.85,MATRIZ,0,22
fbdf420c-29da-446f-a7af-a6c5a57fdcff,laisfarias@example.org,6882.33,2023-09-24T19:49:00,laisfarias@example.org,EMAIL,BRADESCO S.A.,2121,98432009,CONTA_POUPANCA,PESSOA_JURIDICA,Barbosa,06764280210403,Barbosa,2023-01-21,ATIVO,2024-11-05,2727264.5,FILIAL,0,61
39def83d-50e8-4103-b077-c2bc7387e826,51501189614976,18084.1,2023-02-28T20:39:06,51501189614976,CNPJ,BANCO INTER S.A.,8286,54623644,CONTA_CORRENTE,PESSOA_JURIDICA,Peixoto,51501189614976,Peixoto,2008-01-13,ATIVO,2024-08-27,3507905.37,MATRIZ,0,8
43f9c177-b79d-4653-b0e9-f3d3ec2e8581,7d9ee74b-002f-4f9c-9b00-9aadfedf22e2,8791.0,2025-02-15T15:12:25,7d9ee74b-002f-4f9c-9b00-9aadfedf22e2,EVP,BANCO ORIGINAL S.A.,9018,85517626,CONTA_CORRENTE,PESSOA_JURIDICA,Machado Cavalcanti Ltda.,10991279053539,Machado Cavalcanti Ltda.,2010-09-26,ATIVO,2024-12-04,7879919.66,FILIAL,6,1025
e83fc5ab-abb8-4fc8-ae7e-1ebd036b438b,apollo36@example.com,49315.47,2022-03-12T06:57:15,apollo36@example.com,EMAIL,CAIXA ECONÔMICA FEDERAL,3908,55137121,CONTA_POUPANCA,PESSOA_JURIDICA,Fogaça Araújo Ltda.,94161009827871,Fogaca Araujo Ltda.,1986-03-01,ATIVO,2025-02-25,7972967.34,MATRIZ,6,815
b2ae6ec5-8e17-4d92-a761-93d43cabecfa,5506155682971,95123.07,2021-05-18T08:41:35,5506155682971,PHONE,BANRISUL,7040,33127340,CONTA_POUPANCA,PESSOA_JURIDICA,Ramos Ramos - ME,51744762109062,Ramos Ramos - ME,1977-06-22,ATIVO,2024-10-14,6101006.49,MATRIZ,0,497
8ed0cfc5-77c9-44d6-9532-66dc3e71c668,05003675595,36017.94,2023-04-07T06:14:26,05003675595,PHONE,NUBANK,3143,18569941,CONTA_POUPANCA,PESSOA_JURIDICA,Cardoso S/A,16453903068200,Cardoso S/A,1998-02-14,ATIVO,2025-01-29,7174903.77,MATRIZ,0,69
cadc55b7-c9bc-40fd-b63b-046a31a462df,2103820071,57897.35,2024-03-06T22:37:11,2103820071,PHONE,BANRISUL,1209,83919775,CONTA_CORRENTE,PESSOA_JURIDICA,Leão e Filhos,61483202867235,Leao e Filhos,1993-08-16,INATIVO,2025-02-04,8663726.15,MATRIZ,10,28
c866edab-c312-44a1-a61b-64213c9fe82b,juliana93@example.org,99267.4,2024-12-22T18:37:38,juliana93@example.org,EMAIL,BANCO SANTANDER S.A.,3531,69671221,CONTA_POUPANCA,PESSOA_JURIDICA,Vargas Macedo Ltda.,67620318515812,Vargas Macedo Ltda.,2020-11-22,ATIVO,2024-12-27,8609859.84,MATRIZ,2,836
88042393-7c46-4302-9ba9-392de8152352,ksantos@example.com,5488.19,2024-03-12T22:56:29,ksantos@example.com,EMAIL,ITAÚ UNIBANCO S.A.,6050,42583080,CONTA_POUPANCA,PESSOA_JURIDICA,da Paz S.A.,24504441847272,da Paz S.A.,2023-10-14,ATIVO,2024-11-10,3605861.52,MATRIZ,0,1119
686dec66-edca-424a-a392-beea4f16a5b7,69923292541484,38338.72,2024-12-26T07:19:56,69923292541484,CNPJ,BRADESCO S.A.,6781,34076720,CONTA_POUPANCA,PESSOA_JURIDICA,Campos Duarte Ltda.,69923292541484,Campos Duarte Ltda.,2018-07-05,INATIVO,2024-07-29,568814.83,FILIAL,0,548
ac02f7f6-86f9-49f3-9fa3-4c10726a35db,508106fa-5900-444b-9e65-fedd4a8d0bf6,11571.66,2021-10-15T02:47:01,508106fa-5900-444b-9e65-fedd4a8d0bf6,EVP,NUBANK,8457,68295695,CONTA_CORRENTE,PESSOA_JURIDICA,Novaes,96556150526947,Novaes,2018-01-12,ATIVO,2024-09-29,860167.24,FILIAL,0,484
07619904-f4ba-49e3-b64a-24f76d39c3e9,97035468931106,55323.18,2021-04-20T00:45:00,97035468931106,CNPJ,BANRISUL,4617,10507359,CONTA_CORRENTE,PESSOA_JURIDICA,Pinto e Filhos,97035468931106,Pinto e Filhos,2011-12-04,INATIVO,2024-06-23,7469185.94,MATRIZ,0,520
6fa91553-bde5-4d97-b44b-0898d287c656,56868237245928,74631.52,2025-01-21T09:03:19,56868237245928,CNPJ,NUBANK,6670,22322038,CONTA_POUPANCA,PESSOA_JURIDICA,Cirino,56868237245928,Cirino,1993-02-22,ATIVO,2025-02-11,9450765.31,FILIAL,4,903
0e80d694-f17a-467c-bee6-3100a0b68290,75558471880240,47914.12,2020-09-22T22:37:12,75558471880240,CNPJ,BRADESCO S.A.,2762,18282176,CONTA_POUPANCA,PESSOA_JURIDICA,Costela - EI,75558471880240,Costela - EI,2003-11-05,INATIVO,2024-07-10,7257101.8,FILIAL,8,497
936ab7ef-b2bb-4ca6-8dab-13d640c6812d,domguerra@example.com,45644.62,2021-04-23T15:12:42,domguerra@example.com,EMAIL,BANCO ORIGINAL S.A.,9443,41788751,CONTA_POUPANCA,PESSOA_JURIDICA,Rezende Mendonça Ltda.,42184229011612,Rezende Mendonca Ltda.,2022-04-02,ATIVO,2024-10-12,2109451.36,FILIAL,3,1101
bcffc2ba-a146-4b0b-bff8-401c8f9f86d3,3841b7de-0f0f-4c23-8bf2-66422ccca79e,42731.27,2024-05-02T11:21:14,3841b7de-0f0f-4c23-8bf2-66422ccca79e,EVP,ITAÚ UNIBANCO S.A.,8125,18350900,CONTA_CORRENTE,PESSOA_JURIDICA,Novaes,22605442181999,Novaes,1985-01-20,INATIVO,2024-08-11,4307722.76,FILIAL,0,917
8bd3396f-12e3-460e-93b9-6212ec1d4d90,09003204897,63174.99,2021-02-10T09:11:30,09003204897,PHONE,BANRISUL,1377,93490163,CONTA_CORRENTE,PESSOA_JURIDICA,Castro,24955787611765,Castro,2017-01-20,ATIVO,2024-09-10,775153.84,FILIAL,0,1041
a5e8d8e3-2b4e-4d7b-b51f-8d6401c2f99e,71828164953009,67725.52,2025-02-23T00:19:14,71828164953009,CNPJ,NUBANK,1671,45165549,CONTA_POUPANCA,PESSOA_JURIDICA,das Neves,71828164953009,das Neves,2003-09-02,ATIVO,2025-05-23,6170329.91,MATRIZ,5,1000
ead17300-6c8a-4156-be33-39cb7f617010,87985745235604,42213.83,2022-07-08T17:57:22,87985745235604,CNPJ,BANCO BTG PACTUAL S.A.,3832,15284908,CONTA_CORRENTE,PESSOA_JURIDICA,Nunes,87985745235604,Nunes,1982-09-30,ATIVO,2024-10-31,4650272.85,MATRIZ,8,920
