id,endToEndId,originClientId,destinationKeyValue,amount,timestamp,key,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cnpj,company_name,registration_date,status,status_date,share_capital,branch_type,common_transfers_client,all_transfers,confidence_score,fraud_reasons
f6126606-748a-46b5-9d41-e3fe59b5ff7e,E607469482025011521342B2F5E944822,2,99907279160350,97180.23,2025-01-15T09:25:34,99907279160350,CNPJ,CAIXA ECONÔMICA FEDERAL,7378,12708555,CONTA_POUPANCA,PESSOA_JURIDICA,Alves,99907279160350,Alves,2018-01-31,ATIVA,2025-02-22,7584584.95,FILIAL,2,518,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
25c72bf2-8be2-4cf6-9ef3-5f43245d7813,E607469482024062102E57BFB2AA5487B,6,3709491557560,71170.63,2024-06-21T19:19:45,3709491557560,CNPJ,BANCO SANTANDER (BRASIL) S.A.,9297,88325405,CONTA_POUPANCA,PESSOA_JURIDICA,Abreu e Filhos,3709491557560,Abreu e Filhos,2022-10-13,ATIVA,2024-07-02,3405741.59,MATRIZ,0,840,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
56a6defd-c662-4bce-adac-1bf229a6d057,E6074694820250110CE4A83F8CD094D27,6,41147925333383,19440.34,2025-01-10T22:27:40,41147925333383,CNPJ,ITAÚ UNIBANCO S.A.,5285,52291070,CONTA_CORRENTE,PESSOA_JURIDICA,Machado,41147925333383,Machado,2016-07-19,ATIVA,2025-02-14,4070206.72,MATRIZ,7,921,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5c6bd19e-c4f5-4a17-ac7e-c7851fe05516,E6074694820240628E2FFFCC2093A4835,7,32472103483435,50102.61,2024-06-28T07:42:15,32472103483435,CNPJ,BANCO SANTANDER (BRASIL) S.A.,4660,99488406,CONTA_POUPANCA,PESSOA_JURIDICA,da Cruz,32472103483435,da Cruz,2015-06-17,ATIVA,2024-08-22,506114.4,MATRIZ,0,470,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
cc114ea0-4287-41b2-9fd9-8d07339af143,E607469482025021792D399569E3B4516,1,72878850331048,20237.82,2025-02-17T23:18:01,72878850331048,CNPJ,BANCO BTG PACTUAL S.A.,8822,75941933,CONTA_POUPANCA,PESSOA_JURIDICA,Andrade da Mota S.A.,72878850331048,Andrade da Mota S.A.,2022-11-15,ATIVA,2024-08-12,614947.4,MATRIZ,0,866,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
fe0e19ed-5420-4059-912c-c747bc4632c3,E607469482024081031713C860C164C40,8,6345262438242,63057.24,2024-08-10T19:32:44,6345262438242,CNPJ,BANCO ORIGINAL S.A.,1552,79851968,CONTA_POUPANCA,PESSOA_JURIDICA,Vieira S/A,6345262438242,Vieira S/A,2015-08-13,ATIVA,2024-11-19,5094673.06,MATRIZ,0,551,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
c835674c-e31c-41b3-a5e5-a187e4289486,E60746948202504263C5E6BC257D5436D,5,25334811922464,28424.2,2025-04-26T10:06:05,25334811922464,CNPJ,BANCO INTER S.A.,1795,65488742,CONTA_CORRENTE,PESSOA_JURIDICA,Porto S/A,25334811922464,Porto S/A,2018-09-14,ATIVA,2024-06-21,3549844.24,MATRIZ,4,918,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
71cfbd9c-c76b-4101-929d-9a41e13f8896,E607469482023102552D9DAD084354352,5,27461405544108,74095.74,2023-10-25T10:45:06,27461405544108,CNPJ,ITAÚ UNIBANCO S.A.,9681,47111138,CONTA_CORRENTE,PESSOA_JURIDICA,Alves S.A.,27461405544108,Alves S.A.,2015-07-11,ATIVA,2024-08-03,7820316.9,FILIAL,0,921,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
6632f724-7b73-47df-861e-d442f974a57c,E6074694820241116CE8CD22A42074FF9,2,29650231184770,69980.33,2024-11-16T02:01:47,29650231184770,CNPJ,BANCO ORIGINAL S.A.,2107,87522815,CONTA_CORRENTE,PESSOA_JURIDICA,Lima e Filhos,29650231184770,Lima e Filhos,2016-09-09,ATIVA,2025-04-15,3335846.89,FILIAL,7,827,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
e8f5c56d-acce-44b4-a67e-413a9ea52a60,E607469482024120564D71D3E6FD6445C,1,34382699574632,17780.39,2024-12-05T20:24:07,34382699574632,CNPJ,NUBANK,4045,54804311,CONTA_CORRENTE,PESSOA_JURIDICA,Pimenta Cavalcanti e Filhos,34382699574632,Pimenta Cavalcanti e Filhos,2020-12-04,ATIVA,2024-07-14,8097842.63,MATRIZ,0,461,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
de8a3ecb-4806-41ee-91a9-9561c5bce369,E6074694820240713817096BF37454FBC,3,22676925993172,34949.51,2024-07-13T02:50:36,22676925993172,CNPJ,NUBANK,8590,41076748,CONTA_CORRENTE,PESSOA_JURIDICA,Costa Fernandes - ME,22676925993172,Costa Fernandes - ME,2021-06-05,ATIVA,2024-06-19,4967040.67,MATRIZ,0,851,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
0f8ab328-468c-430f-b396-6d4584b3eb94,E6074694820230912EB55B0E7544442AC,9,79305828112330,9423.33,2023-09-12T01:51:24,79305828112330,CNPJ,ITAÚ UNIBANCO S.A.,1058,46172305,CONTA_POUPANCA,PESSOA_JURIDICA,Sales Aparecida - EI,79305828112330,Sales Aparecida - EI,2017-07-14,ATIVA,2025-01-18,1041961.5,FILIAL,0,569,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
d615aaa6-a64f-40c1-98f6-46c3602c1dcc,E6074694820250417C072D46A0EAD470D,1,99791949631610,16036.3,2025-04-17T04:27:44,99791949631610,CNPJ,BANRISUL,5628,76920468,CONTA_POUPANCA,PESSOA_JURIDICA,Nogueira,99791949631610,Nogueira,2019-07-14,ATIVA,2025-03-18,493053.89,FILIAL,0,857,0.5,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Empresa com mais de 5 anos de existência']"
a62facea-2bbf-46c5-b6bd-bf46c73fa715,E60746948202501218DFF181001BE4A05,3,4273840673094,84209.72,2025-01-21T20:55:17,4273840673094,CNPJ,BANCO BTG PACTUAL S.A.,2607,25199273,CONTA_CORRENTE,PESSOA_JURIDICA,da Costa Montenegro e Filhos,4273840673094,da Costa Montenegro e Filhos,2022-08-30,ATIVA,2024-08-07,4916543.21,FILIAL,8,1083,0.8,"['Empresa ativa', 'Capital social elevado']"
ba32ddfb-a581-4b45-8cd4-d78ca5095a2e,E60746948202312036B20C08281B2497C,3,43443616097550,85975.15,2023-12-03T09:05:57,43443616097550,CNPJ,BANCO BTG PACTUAL S.A.,9132,70480556,CONTA_CORRENTE,PESSOA_JURIDICA,Pires S.A.,43443616097550,Pires S.A.,2017-05-03,ATIVA,2024-08-23,2755582.0,FILIAL,5,1081,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
b3e3e98f-17c1-48c8-898f-c6fea7b5b6bf,E60746948202311243D3114F73F1A4C81,4,27736574647417,98327.76,2023-11-24T23:01:10,27736574647417,CNPJ,BRADESCO S.A.,6838,88947915,CONTA_POUPANCA,PESSOA_JURIDICA,Nogueira S.A.,27736574647417,Nogueira S.A.,2022-04-20,ATIVA,2024-07-12,1398555.34,MATRIZ,1,59,0.45,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Capital social elevado']"
6f60f263-1275-4a7d-a51b-4dd298965ebc,E6074694820241014B4C2CF6E30BB4EAA,3,11291133753952,22321.17,2024-10-14T10:55:33,11291133753952,CNPJ,BANCO SANTANDER (BRASIL) S.A.,1572,93932945,CONTA_POUPANCA,PESSOA_JURIDICA,Novais S.A.,11291133753952,Novais S.A.,2022-08-04,ATIVA,2024-08-02,6513101.31,MATRIZ,0,1042,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
90d33471-c1d2-404d-a04c-4cbaf60ac048,E6074694820241028888504469B6B4A32,2,66862895088178,2068.41,2024-10-28T13:27:45,66862895088178,CNPJ,BANCO INTER S.A.,3950,63238617,CONTA_POUPANCA,PESSOA_JURIDICA,Oliveira Castro - ME,66862895088178,Oliveira Castro - ME,2019-02-09,ATIVA,2025-02-14,314476.6,FILIAL,9,956,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência']"
4e95152e-91aa-4056-a197-c69aeb27dff3,E607469482024072705A2E0D5A5764128,6,90429116389596,7463.85,2024-07-27T22:32:50,90429116389596,CNPJ,BANCO ORIGINAL S.A.,2020,52556596,CONTA_CORRENTE,PESSOA_JURIDICA,Correia,90429116389596,Correia,2021-04-05,ATIVA,2024-05-22,3014609.74,MATRIZ,5,525,0.8,"['Empresa ativa', 'Capital social elevado']"
db804f86-7d6f-4f74-b857-b2da3e3169b7,E6074694820240824D704D183FD224763,3,85890766822664,99029.45,2024-08-24T13:34:31,85890766822664,CNPJ,BRADESCO S.A.,4589,40296788,CONTA_CORRENTE,PESSOA_JURIDICA,Martins Campos e Filhos,85890766822664,Martins Campos e Filhos,2017-10-16,ATIVA,2025-03-27,1706624.4,MATRIZ,1,566,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
55aa0991-5482-44a0-9cc9-471b0eafe092,E607469482024071944F088A0261F4718,5,32530401313784,13549.08,2024-07-19T09:28:51,32530401313784,CNPJ,BANCO BTG PACTUAL S.A.,7209,37107495,CONTA_POUPANCA,PESSOA_JURIDICA,Freitas,32530401313784,Freitas,2021-06-05,ATIVA,2024-11-08,4304359.14,MATRIZ,4,937,0.8,"['Empresa ativa', 'Capital social elevado']"
af532237-1017-49b4-a980-4f7a51c42651,E60746948202503198B92B3056C1E4D67,10,74516249440832,86688.74,2025-03-19T07:43:02,74516249440832,CNPJ,BANCO DO BRASIL S.A.,6207,11586915,CONTA_CORRENTE,PESSOA_JURIDICA,da Costa Freitas S/A,74516249440832,da Costa Freitas S/A,2022-08-07,ATIVA,2025-04-20,8719468.15,MATRIZ,0,883,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
e36220b0-4a83-4427-b0d0-1613d61e1a8c,E60746948202502087E1A57895ECA4490,9,7216986670909,55669.56,2025-02-08T18:44:50,7216986670909,CNPJ,BANCO BTG PACTUAL S.A.,7300,80156227,CONTA_CORRENTE,PESSOA_JURIDICA,Borges S.A.,7216986670909,Borges S.A.,2018-05-11,ATIVA,2025-03-10,8066208.76,MATRIZ,0,64,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
f0d0f48c-c5ce-49cd-86d4-a41b05123870,E60746948202502172B7850AF1A724C18,9,47831162992227,34696.79,2025-02-17T16:58:45,47831162992227,CNPJ,BANCO SANTANDER (BRASIL) S.A.,5585,96078848,CONTA_POUPANCA,PESSOA_JURIDICA,Nunes Carvalho - ME,47831162992227,Nunes Carvalho - ME,2018-05-08,ATIVA,2024-12-26,1107199.92,MATRIZ,0,1178,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
32fa9ec0-e896-4b74-8b00-f3d36cb4ea52,E60746948202307297B299C2ED7594D02,7,88952954504887,66086.4,2023-07-29T07:25:55,88952954504887,CNPJ,NUBANK,4426,10318739,CONTA_CORRENTE,PESSOA_JURIDICA,Garcia da Rosa S/A,88952954504887,Garcia da Rosa S/A,2017-05-26,ATIVA,2025-05-08,9215267.09,FILIAL,4,476,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
a7e4ffad-5b8a-4e53-8845-89c85fc76341,E607469482023102609D99F072C08473C,1,91416238586411,42888.87,2023-10-26T03:38:06,91416238586411,CNPJ,BANCO DO BRASIL S.A.,2268,95066099,CONTA_CORRENTE,PESSOA_JURIDICA,Gomes,91416238586411,Gomes,2017-10-13,ATIVA,2024-06-18,5754061.16,FILIAL,9,1043,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
6755dbe5-79b9-4cf4-a72e-f0c2ef3f8345,E60746948202405062C3FC9ECAF5D434D,2,46965819247912,62410.08,2024-05-06T18:04:30,46965819247912,CNPJ,ITAÚ UNIBANCO S.A.,3733,24909645,CONTA_CORRENTE,PESSOA_JURIDICA,Sá Cavalcante S/A,46965819247912,Sa Cavalcante S/A,2020-10-27,ATIVA,2025-03-23,6845203.93,MATRIZ,5,97,0.45,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Capital social elevado']"
cfd568f3-399a-404d-9737-5c437f5fafb6,E60746948202311031C81B2A8087A4BBC,9,27227610044399,43029.22,2023-11-03T04:55:10,27227610044399,CNPJ,BANCO BTG PACTUAL S.A.,3620,37819432,CONTA_POUPANCA,PESSOA_JURIDICA,Cardoso - EI,27227610044399,Cardoso - EI,2017-12-30,ATIVA,2025-05-01,400248.71,FILIAL,7,1146,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência']"
419c090c-184e-43e2-aa5b-79e9fb4864f0,E6074694820240602D00E00F9503B47EE,7,56116987277047,60254.18,2024-06-02T07:23:50,56116987277047,CNPJ,ITAÚ UNIBANCO S.A.,6673,53784721,CONTA_CORRENTE,PESSOA_JURIDICA,Cavalcanti - ME,56116987277047,Cavalcanti - ME,2015-09-06,ATIVA,2024-05-12,5688202.54,FILIAL,3,840,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
da51594e-d71e-4f80-a48b-87dea444365c,E60746948202505152B04A6D14BBA421C,2,67248576640207,63890.94,2025-05-15T10:18:38,67248576640207,CNPJ,BRADESCO S.A.,1746,46269304,CONTA_CORRENTE,PESSOA_JURIDICA,Cassiano,67248576640207,Cassiano,2018-03-06,ATIVA,2025-01-10,670232.43,FILIAL,10,961,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
de2f1f82-2171-457f-a8d7-3c894bcd9c1c,E6074694820230929F89967F0B60542B9,8,7046179970107,54473.29,2023-09-29T07:08:08,7046179970107,CNPJ,BANCO BTG PACTUAL S.A.,8928,88097975,CONTA_POUPANCA,PESSOA_JURIDICA,Cirino,7046179970107,Cirino,2017-03-03,ATIVA,2024-11-09,1162580.05,FILIAL,9,13,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado', 'Proporção alta de transações com este cliente']"
c806cb42-8162-459d-9548-8d2a1e161f7f,E6074694820240429AEF827BA2F4144AD,4,45010372527496,45117.06,2024-04-29T03:40:20,45010372527496,CNPJ,NUBANK,9694,23960508,CONTA_POUPANCA,PESSOA_JURIDICA,da Cunha Silva - EI,45010372527496,da Cunha Silva - EI,2018-11-25,ATIVA,2025-01-17,9195641.1,FILIAL,1,1016,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
924e87e7-b750-4f42-b39b-e70af54854f7,E6074694820250321277DCBBCC95E489D,10,70372981607622,74011.09,2025-03-21T21:07:08,70372981607622,CNPJ,BANCO DO BRASIL S.A.,3783,98291516,CONTA_CORRENTE,PESSOA_JURIDICA,Lima,70372981607622,Lima,2022-02-09,ATIVA,2024-06-20,2533300.68,MATRIZ,0,1014,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
ed48f9f0-9511-4ebe-b5a0-4cd3b83a0bcc,E6074694820240528355FC50DF91345E7,2,6437580285143,21220.06,2024-05-28T00:31:11,6437580285143,CNPJ,BANCO ORIGINAL S.A.,1026,12849910,CONTA_POUPANCA,PESSOA_JURIDICA,Nunes Lopes - ME,6437580285143,Nunes Lopes - ME,2018-05-12,ATIVA,2025-02-08,8883608.76,MATRIZ,1,1117,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
001d8976-f3ac-4a0f-b9bb-75dd280bd188,E6074694820230524ED54A743BA1B46C6,3,94852867223177,55371.32,2023-05-24T01:00:11,94852867223177,CNPJ,ITAÚ UNIBANCO S.A.,4121,91794332,CONTA_CORRENTE,PESSOA_JURIDICA,Barros Pastor Ltda.,94852867223177,Barros Pastor Ltda.,2019-09-14,ATIVA,2024-05-13,4758765.6,MATRIZ,10,3,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado', 'Proporção alta de transações com este cliente']"
00f00c9c-8dfb-480d-b56b-e5b8688ef6c2,E6074694820250114DCDFEFA4E1344BA9,8,6746536049810,11240.92,2025-01-14T19:32:40,6746536049810,CNPJ,BANCO SANTANDER (BRASIL) S.A.,8383,58101692,CONTA_POUPANCA,PESSOA_JURIDICA,Peixoto Ltda.,6746536049810,Peixoto Ltda.,2018-03-22,ATIVA,2025-05-09,2506586.07,MATRIZ,10,449,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
a7382c0c-4bc0-4e2e-9590-d676b8cbae00,E6074694820240109426076A7B3444880,2,34951784606380,92066.99,2024-01-09T10:52:04,34951784606380,CNPJ,CAIXA ECONÔMICA FEDERAL,9756,81304250,CONTA_POUPANCA,PESSOA_JURIDICA,Porto,34951784606380,Porto,2017-07-05,ATIVA,2024-07-16,2330796.8,FILIAL,0,18,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
7d4017f4-6fab-41f2-955b-b775cca1a466,E6074694820230830C053CF6A35E0487C,6,47436670662170,16834.89,2023-08-30T09:48:52,47436670662170,CNPJ,NUBANK,7464,67450052,CONTA_CORRENTE,PESSOA_JURIDICA,da Cunha,47436670662170,da Cunha,2018-03-06,ATIVA,2025-04-21,635369.95,MATRIZ,0,1166,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
7855507b-a770-45ad-b86f-892db65446ab,E607469482024022086372399ED864ADC,5,19097931774108,43651.72,2024-02-20T17:11:52,19097931774108,CNPJ,ITAÚ UNIBANCO S.A.,1180,62698127,CONTA_CORRENTE,PESSOA_JURIDICA,Rodrigues,19097931774108,Rodrigues,2016-11-21,ATIVA,2024-12-06,9692084.71,FILIAL,0,1180,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
88b53edd-6945-4aa9-bfa0-36ab3ce4d8b6,E6074694820230722D99EB0CBD3D34B0F,1,28912299383168,97258.5,2023-07-22T02:22:42,28912299383168,CNPJ,BRADESCO S.A.,9182,93815858,CONTA_CORRENTE,PESSOA_JURIDICA,Costela,28912299383168,Costela,2017-12-20,ATIVA,2025-02-12,1103945.18,MATRIZ,5,514,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
c70d1532-0e65-4044-9a12-45705a941e6d,E6074694820250317074A8D564CA84FF7,1,57043301057065,2292.87,2025-03-17T04:11:28,57043301057065,CNPJ,BANCO BTG PACTUAL S.A.,9922,57662847,CONTA_POUPANCA,PESSOA_JURIDICA,Santos Lima Ltda.,57043301057065,Santos Lima Ltda.,2016-10-05,ATIVA,2024-09-14,1293646.64,MATRIZ,0,29,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
8cc6785a-fe99-4ae2-94fc-11abe3da8771,E60746948202306045A998D7782EC45AE,3,79746341533576,28351.2,2023-06-04T12:45:15,79746341533576,CNPJ,ITAÚ UNIBANCO S.A.,9324,77985530,CONTA_CORRENTE,PESSOA_JURIDICA,Dias,79746341533576,Dias,2020-09-21,ATIVA,2024-06-02,8311312.0,FILIAL,1,1171,0.8,"['Empresa ativa', 'Capital social elevado']"
fd73a2f1-e505-4b13-9e6a-7f698fc21e66,E6074694820240310E8844E47BBFF4A1B,8,20092557947910,80280.17,2024-03-10T09:43:18,20092557947910,CNPJ,BANCO BTG PACTUAL S.A.,7533,86706797,CONTA_CORRENTE,PESSOA_JURIDICA,Castro - EI,20092557947910,Castro - EI,2016-09-09,ATIVA,2025-04-16,9081015.12,FILIAL,0,69,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
e8b69913-1cca-4d37-8ff7-808eadc3c120,E60746948202310100E57CF95B7D640E2,9,50813235610912,12291.64,2023-10-10T19:05:21,50813235610912,CNPJ,BANCO DO BRASIL S.A.,6267,60143362,CONTA_POUPANCA,PESSOA_JURIDICA,Gonçalves,50813235610912,Goncalves,2017-04-21,ATIVA,2025-03-16,229276.65,FILIAL,9,26,0.65,"['Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência']"
3b2961ce-44bf-4637-90c5-a2bb787f38a5,E6074694820240403D497FCBCAAB74B91,2,30326035504575,92894.97,2024-04-03T21:39:39,30326035504575,CNPJ,BANCO ORIGINAL S.A.,1155,54198163,CONTA_POUPANCA,PESSOA_JURIDICA,Macedo,30326035504575,Macedo,2016-12-27,ATIVA,2024-09-20,7417377.77,MATRIZ,2,428,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5c2ae0af-35c8-41ff-968f-33d2abbaee8b,E6074694820240130552F14A5B1B84E63,2,19372361295995,57579.28,2024-01-30T00:48:17,19372361295995,CNPJ,BANCO ORIGINAL S.A.,6949,94974376,CONTA_CORRENTE,PESSOA_JURIDICA,Santos,19372361295995,Santos,2022-05-26,ATIVA,2024-09-26,4980899.89,FILIAL,1,886,0.8,"['Empresa ativa', 'Capital social elevado']"
20f51ae6-0275-45af-8550-6cf555192f37,E60746948202404128B91CB340CD54CED,10,28275514518941,51109.03,2024-04-12T04:24:02,28275514518941,CNPJ,BANCO DO BRASIL S.A.,3240,21067329,CONTA_CORRENTE,PESSOA_JURIDICA,Macedo,28275514518941,Macedo,2017-01-20,ATIVA,2024-12-18,5904429.48,FILIAL,0,1182,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
47452ed1-f484-488e-8280-c721283b4830,E6074694820230519D4CB13BC582C410E,5,3351476694744,87049.59,2023-05-19T13:16:45,3351476694744,CNPJ,BANCO SANTANDER (BRASIL) S.A.,1068,86819465,CONTA_POUPANCA,PESSOA_JURIDICA,Cardoso,3351476694744,Cardoso,2022-04-01,ATIVA,2024-06-30,629909.78,MATRIZ,3,589,0.8,"['Empresa ativa', 'Capital social elevado']"
00e66390-cab5-42cc-94fb-06e9cf9a4379,E60746948202405092B08E2A103A24C51,5,57738760088104,75516.24,2024-05-09T22:19:59,57738760088104,CNPJ,ITAÚ UNIBANCO S.A.,8806,72991092,CONTA_POUPANCA,PESSOA_JURIDICA,Guerra,57738760088104,Guerra,2020-06-02,ATIVA,2024-06-04,5318571.84,MATRIZ,4,69,0.45,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Capital social elevado']"
23c66a29-1cab-4f9a-bced-71318f8d5da9,E607469482025010523E25015A1FD45AB,2,92689066134945,5366.85,2025-01-05T07:48:57,92689066134945,CNPJ,BRADESCO S.A.,7770,18783348,CONTA_CORRENTE,PESSOA_JURIDICA,Gonçalves,92689066134945,Goncalves,2023-04-13,ATIVA,2025-03-20,5851935.67,MATRIZ,0,95,0.2,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual']"
93833e5a-92ca-4b47-9e65-12d5bfa1aea8,E6074694820240603C575A76A395647CC,5,67387034047972,75930.55,2024-06-03T17:43:59,67387034047972,CNPJ,NUBANK,3310,76886195,CONTA_CORRENTE,PESSOA_JURIDICA,Cardoso,67387034047972,Cardoso,2022-08-05,ATIVA,2025-03-25,8015666.31,MATRIZ,0,452,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
ce80b350-a565-4619-bcc1-aa58946e1623,E60746948202505132E01A6B61DFF47F0,10,71100134261198,87803.49,2025-05-13T18:00:27,71100134261198,CNPJ,BRADESCO S.A.,3127,20232004,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira - EI,71100134261198,Moreira - EI,2015-05-27,ATIVA,2024-07-29,1722396.75,FILIAL,1,870,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5d0cab3a-aedd-4355-acdc-0e5d87879088,E6074694820230926E65D2FC6DE04451B,2,34919550203404,83824.3,2023-09-26T13:28:07,34919550203404,CNPJ,CAIXA ECONÔMICA FEDERAL,4627,82204573,CONTA_POUPANCA,PESSOA_JURIDICA,Costela,34919550203404,Costela,2023-02-23,ATIVA,2024-05-16,1418936.64,FILIAL,6,411,0.8,"['Empresa ativa', 'Capital social elevado']"
3f2853a7-5b65-4024-90f9-c0249fa55f1a,E6074694820250228415DD0C7081E4174,6,81525591653507,40060.81,2025-02-28T20:10:08,81525591653507,CNPJ,BANRISUL,1758,75645052,CONTA_POUPANCA,PESSOA_JURIDICA,Carvalho Vargas e Filhos,81525591653507,Carvalho Vargas e Filhos,2023-02-09,ATIVA,2025-03-19,8719588.16,MATRIZ,6,81,0.45,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Capital social elevado']"
eb34a466-aea6-4e68-8a4b-36ff6bcd9efd,E60746948202306270CA23EADA4D64DDC,10,50645990805191,44779.48,2023-06-27T20:36:01,50645990805191,CNPJ,BANCO ORIGINAL S.A.,5645,44757748,CONTA_CORRENTE,PESSOA_JURIDICA,Carvalho Ltda.,50645990805191,Carvalho Ltda.,2015-08-15,ATIVA,2024-08-29,80035.97,MATRIZ,0,843,0.15,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual']"
